cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,Marketability,External,Potential,gender_Female,gender_Male,branch_CE,branch_CSE,branch_ECE,branch_IT,branch_ME,part_time_job,internet_access,family_income_level,extracurricular_involvement,city_tier,placement_status
8.04,73.2,73.1,0.0,0.5,54.6,4.0,1.0,3.0,1.0,4.0,1.0,1.0,7.1,4.0,5.516,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
6.99,72.4,58.9,0.0,1.6,67.4,7.0,0.0,3.0,1.0,4.0,3.0,2.0,5.0,10.0,5.396000000000001,2.8000000000000003,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
9.53,100.0,83.4,0.0,4.6,83.1,8.0,2.0,5.0,1.0,5.0,6.0,1.0,6.4,6.0,8.011999999999999,5.000000000000001,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1
6.81,66.7,61.5,2.0,9.4,87.6,8.0,0.0,5.0,2.0,4.0,5.0,4.0,6.5,7.0,6.324,4.8,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1
7.22,67.1,58.0,2.0,4.4,72.5,4.0,1.0,3.0,1.0,4.0,3.0,2.0,7.8,5.0,5.188,2.8000000000000003,1.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0
7.84,66.3,72.8,0.0,2.1,75.7,7.0,1.0,4.0,1.0,4.0,6.0,4.0,6.2,9.0,6.436000000000001,5.6000000000000005,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
8.5,74.7,85.1,0.0,5.9,77.5,3.0,3.0,1.0,3.0,4.0,1.0,4.0,7.3,3.0,5.300000000000001,1.6,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0
8.54,80.5,78.7,0.0,0.6,69.8,3.0,1.0,2.0,3.0,5.0,3.0,2.0,7.9,7.0,5.116,2.8000000000000003,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1
5.91,53.2,50.1,0.0,2.1,59.8,4.0,0.0,2.0,1.0,3.0,3.0,2.0,7.8,10.0,3.9640000000000004,2.8000000000000003,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0
8.37,77.3,76.2,0.0,4.4,74.0,5.0,2.0,3.0,2.0,5.0,2.0,5.0,7.0,6.0,6.148,2.6,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0
8.12,75.5,76.6,1.0,5.8,77.5,6.0,2.0,4.0,3.0,5.0,3.0,4.0,9.0,7.0,6.648,3.2,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7.76,70.1,66.3,0.0,6.6,84.2,4.0,2.0,3.0,4.0,4.0,5.0,0.0,9.0,10.0,5.704,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
7.46,67.1,63.4,1.0,3.4,74.2,8.0,1.0,5.0,5.0,4.0,5.0,5.0,7.5,4.0,6.884,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1
8.59,74.5,77.8,0.0,5.7,76.9,7.0,3.0,5.0,4.0,4.0,4.0,1.0,8.5,9.0,7.736000000000001,3.4000000000000004,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1
9.14,80.9,79.2,0.0,5.1,82.8,8.0,4.0,5.0,5.0,4.0,3.0,1.0,8.0,7.0,8.456000000000001,2.6000000000000005,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1
6.21,58.0,59.4,1.0,3.8,69.3,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.3,6.0,3.384,1.2000000000000002,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0
8.94,93.7,78.8,2.0,0.0,51.8,4.0,3.0,3.0,3.0,5.0,3.0,2.0,6.7,6.0,6.476,2.8000000000000003,1.6666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
5.98,57.2,67.7,1.0,2.2,70.3,3.0,0.0,2.0,3.0,3.0,4.0,2.0,5.6,10.0,3.7920000000000003,3.6,1.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
6.66,59.3,66.9,1.0,4.3,62.9,8.0,0.0,5.0,3.0,3.0,5.0,5.0,6.4,3.0,6.263999999999999,5.0,1.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
8.54,73.6,77.1,0.0,5.1,81.4,7.0,2.0,5.0,5.0,4.0,6.0,4.0,7.6,4.0,7.416,5.6000000000000005,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
10.0,90.6,96.0,0.0,7.3,80.8,8.0,4.0,5.0,3.0,5.0,6.0,6.0,5.2,3.0,8.8,6.000000000000001,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
7.99,65.8,68.6,0.0,7.0,76.9,8.0,1.0,5.0,3.0,3.0,5.0,1.0,7.5,8.0,7.096,4.2,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1
8.96,76.6,71.6,0.0,0.7,60.4,4.0,1.0,3.0,1.0,5.0,4.0,3.0,7.9,2.0,5.884,3.8000000000000003,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.98,76.4,80.8,0.0,3.8,68.8,7.0,1.0,3.0,5.0,5.0,3.0,4.0,6.3,2.0,6.492000000000001,3.2,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1
8.27,79.5,72.5,0.0,2.5,65.3,8.0,3.0,5.0,5.0,5.0,5.0,2.0,5.9,5.0,7.808,4.4,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
8.01,74.4,69.3,1.0,3.3,76.6,7.0,3.0,5.0,4.0,3.0,5.0,3.0,6.3,10.0,7.504000000000001,4.6,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1
8.67,76.7,82.5,0.0,6.2,82.0,2.0,4.0,2.0,1.0,4.0,1.0,0.0,7.0,5.0,5.868,0.8,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1
7.88,75.5,69.9,0.0,4.6,78.0,5.0,1.0,3.0,5.0,4.0,4.0,0.0,5.7,7.0,5.652,3.2,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
9.6,92.6,84.8,0.0,3.0,66.5,5.0,3.0,4.0,2.0,5.0,5.0,2.0,6.7,8.0,7.34,4.4,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1
7.94,65.1,71.4,1.0,5.1,78.3,5.0,2.0,3.0,5.0,4.0,3.0,2.0,7.7,4.0,5.976,2.8000000000000003,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1
7.13,61.0,62.0,1.0,6.4,89.7,5.0,1.0,4.0,2.0,4.0,5.0,2.0,7.2,3.0,5.752,4.4,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
8.21,72.9,74.0,0.0,4.7,68.1,4.0,3.0,3.0,2.0,4.0,3.0,1.0,7.9,9.0,6.184,2.6000000000000005,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.9,78.9,78.3,0.0,7.0,87.7,7.0,4.0,5.0,2.0,5.0,5.0,1.0,7.1,4.0,8.16,4.2,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6.99,66.4,54.1,0.0,1.6,66.8,8.0,1.0,5.0,1.0,3.0,5.0,2.0,7.1,10.0,6.696,4.4,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1
8.84,78.5,85.0,0.0,4.6,78.5,6.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,10.0,7.936,4.6,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1
10.0,85.9,93.6,0.0,6.3,86.7,7.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,6.0,8.2,4.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
9.52,77.6,81.2,0.0,2.6,62.5,5.0,3.0,3.0,3.0,4.0,3.0,3.0,6.9,10.0,6.9079999999999995,3.0000000000000004,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1
9.7,83.9,84.4,0.0,3.1,72.3,6.0,3.0,5.0,2.0,5.0,4.0,1.0,5.7,6.0,7.9799999999999995,3.4000000000000004,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
6.15,56.3,63.7,0.0,0.0,58.3,2.0,1.0,2.0,3.0,3.0,3.0,3.0,7.9,4.0,3.9600000000000004,3.0000000000000004,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1
9.16,86.1,78.7,0.0,5.5,82.4,8.0,3.0,5.0,5.0,5.0,5.0,1.0,8.8,3.0,8.164,4.2,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.49,75.4,92.8,0.0,3.1,74.0,8.0,4.0,5.0,2.0,5.0,5.0,2.0,6.9,10.0,8.596,4.4,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1
8.54,75.8,78.5,0.0,3.8,69.5,8.0,4.0,5.0,4.0,5.0,5.0,3.0,8.2,4.0,8.216000000000001,4.6,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
6.21,55.6,56.8,0.0,2.4,68.7,7.0,2.0,5.0,2.0,3.0,6.0,4.0,6.3,7.0,6.484,5.6000000000000005,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
8.47,83.5,75.1,0.0,4.4,77.1,1.0,1.0,2.0,2.0,4.0,0.0,0.0,5.7,4.0,4.688000000000001,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1
9.39,85.4,87.1,0.0,5.2,73.6,2.0,4.0,2.0,4.0,5.0,1.0,0.0,8.1,8.0,6.156000000000001,0.8,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
7.74,70.4,72.7,0.0,0.5,63.6,6.0,2.0,3.0,3.0,4.0,2.0,0.0,9.0,8.0,6.096,1.6,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1
9.05,85.2,74.4,1.0,4.5,77.1,6.0,3.0,5.0,3.0,4.0,5.0,5.0,5.8,4.0,7.7200000000000015,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1
9.83,92.1,87.7,0.0,4.1,65.2,7.0,4.0,3.0,3.0,5.0,4.0,3.0,7.7,1.0,7.732000000000001,3.8000000000000003,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1
8.37,81.0,82.3,1.0,2.8,62.5,7.0,4.0,5.0,1.0,4.0,4.0,5.0,7.7,9.0,7.948,4.2,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1
6.88,56.1,70.0,0.0,2.4,68.3,2.0,0.0,2.0,1.0,4.0,0.0,1.0,4.6,4.0,3.9520000000000004,0.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0
8.3,68.8,79.4,0.0,1.8,68.7,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.8,6.0,4.5200000000000005,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
9.34,87.0,82.0,0.0,6.3,77.7,8.0,1.0,5.0,3.0,4.0,6.0,3.0,7.2,5.0,7.636000000000001,5.4,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1
8.97,76.3,84.0,0.0,0.7,62.5,7.0,4.0,5.0,1.0,4.0,6.0,2.0,9.0,4.0,8.188,5.200000000000001,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
6.64,56.5,62.7,0.0,1.7,61.8,5.0,3.0,3.0,5.0,3.0,4.0,1.0,9.0,9.0,5.756,3.4000000000000004,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1
8.18,73.7,81.9,0.0,0.0,58.8,5.0,1.0,3.0,1.0,4.0,3.0,3.0,6.6,8.0,5.772,3.0000000000000004,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
6.94,66.1,62.1,1.0,3.3,71.4,8.0,2.0,4.0,3.0,3.0,2.0,2.0,7.0,5.0,6.5760000000000005,2.0,1.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1
9.5,80.3,82.1,0.0,6.9,77.9,7.0,2.0,4.0,2.0,5.0,2.0,3.0,7.7,1.0,7.4,2.2,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1
7.71,74.9,66.7,0.0,1.0,64.4,6.0,1.0,4.0,1.0,4.0,5.0,3.0,6.8,2.0,6.184,4.6,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1
10.0,88.9,88.5,0.0,6.9,74.3,8.0,4.0,5.0,5.0,5.0,3.0,2.0,8.3,3.0,8.8,2.8000000000000003,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
7.99,80.5,73.1,0.0,1.4,69.3,6.0,0.0,4.0,5.0,5.0,4.0,3.0,8.7,8.0,5.996,3.8000000000000003,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1
7.67,67.3,68.3,0.0,4.7,74.2,3.0,3.0,2.0,4.0,4.0,0.0,6.0,5.8,8.0,5.368,1.2000000000000002,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
8.84,88.6,78.8,0.0,4.5,76.4,5.0,3.0,4.0,5.0,5.0,5.0,5.0,6.1,9.0,7.036,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
6.66,57.9,59.6,0.0,4.3,76.9,8.0,3.0,5.0,1.0,3.0,5.0,4.0,7.9,10.0,7.164,4.8,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7.27,69.3,60.8,2.0,4.6,71.7,1.0,1.0,1.0,1.0,4.0,1.0,0.0,5.9,10.0,3.808,0.8,1.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0
10.0,87.0,91.9,0.0,6.0,78.1,5.0,3.0,5.0,3.0,5.0,5.0,4.0,8.7,5.0,7.9,4.8,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1
8.08,74.4,68.1,0.0,4.0,75.8,2.0,1.0,2.0,2.0,3.0,1.0,1.0,6.1,8.0,4.732,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
9.46,86.0,86.6,1.0,7.2,81.4,8.0,2.0,5.0,2.0,5.0,4.0,2.0,4.2,10.0,7.984,3.6,2.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1
8.75,75.8,76.7,0.0,4.1,65.6,8.0,0.0,5.0,5.0,5.0,6.0,2.0,6.6,1.0,7.1,5.200000000000001,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
8.36,78.0,59.8,0.0,6.5,79.5,3.0,1.0,2.0,3.0,5.0,1.0,1.0,8.8,2.0,5.0440000000000005,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
7.25,65.3,68.4,1.0,4.0,69.0,6.0,2.0,4.0,5.0,3.0,6.0,3.0,8.6,8.0,6.3,5.4,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0
8.48,75.5,73.0,0.0,2.9,60.3,7.0,3.0,4.0,1.0,4.0,4.0,2.0,6.1,4.0,7.292000000000002,3.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1
6.89,56.8,59.7,0.0,3.6,80.4,7.0,2.0,4.0,1.0,4.0,6.0,5.0,7.5,4.0,6.356,5.800000000000001,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.58,83.0,92.1,0.0,8.7,89.0,5.0,3.0,3.0,2.0,5.0,4.0,2.0,7.8,9.0,6.932,3.6,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
7.2,70.9,63.6,1.0,2.0,69.7,4.0,1.0,3.0,1.0,4.0,3.0,5.0,5.6,5.0,5.18,3.4000000000000004,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
7.57,65.4,62.5,0.0,0.3,50.1,3.0,1.0,3.0,4.0,4.0,3.0,4.0,5.9,10.0,5.128,3.2,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1
8.16,73.1,81.6,1.0,3.8,70.4,8.0,3.0,5.0,1.0,4.0,5.0,1.0,8.7,5.0,7.763999999999999,4.2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1
7.75,74.8,69.8,0.0,4.4,71.9,6.0,1.0,5.0,3.0,3.0,5.0,4.0,4.9,6.0,6.6,4.8,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1
7.89,74.9,72.9,1.0,6.7,77.6,6.0,2.0,3.0,1.0,5.0,4.0,3.0,6.5,4.0,6.156,3.8000000000000003,2.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1
7.76,69.5,62.0,1.0,3.8,74.7,5.0,4.0,2.0,5.0,4.0,2.0,2.0,7.8,7.0,6.104,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1
9.69,83.1,91.2,0.0,2.9,77.0,8.0,2.0,5.0,1.0,5.0,5.0,5.0,7.0,3.0,8.075999999999999,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1
9.46,77.6,95.5,0.0,4.6,75.5,5.0,4.0,4.0,1.0,5.0,4.0,4.0,4.7,5.0,7.5840000000000005,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
8.72,80.3,76.8,0.0,2.8,60.5,8.0,4.0,5.0,2.0,5.0,3.0,4.0,6.1,8.0,8.288,3.2,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
8.81,75.3,82.3,0.0,2.9,76.3,7.0,3.0,5.0,2.0,4.0,5.0,4.0,6.8,3.0,7.824000000000002,4.8,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1
8.36,69.0,74.4,0.0,3.9,61.4,8.0,1.0,5.0,3.0,4.0,5.0,6.0,4.9,10.0,7.244,5.2,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1
8.77,82.3,78.5,0.0,4.3,75.2,7.0,3.0,5.0,5.0,5.0,4.0,1.0,8.8,4.0,7.808,3.4000000000000004,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1
8.45,74.1,78.4,0.0,3.4,70.4,6.0,2.0,4.0,4.0,3.0,4.0,2.0,6.7,3.0,6.78,3.6,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
7.87,63.7,70.4,1.0,4.6,75.3,2.0,2.0,2.0,3.0,5.0,2.0,1.0,8.9,10.0,4.948,1.8,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1
8.24,78.8,73.6,0.0,3.4,80.4,3.0,3.0,2.0,2.0,4.0,2.0,4.0,6.6,1.0,5.596,2.4000000000000004,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1
6.65,65.3,56.4,0.0,0.0,53.5,7.0,2.0,5.0,2.0,4.0,5.0,4.0,7.9,8.0,6.66,4.8,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1
8.95,81.3,74.4,1.0,6.3,78.4,6.0,2.0,5.0,2.0,4.0,5.0,3.0,9.0,1.0,7.38,4.6,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1
7.79,73.0,68.0,1.0,8.2,78.5,8.0,0.0,5.0,4.0,4.0,6.0,3.0,8.0,10.0,6.715999999999999,5.4,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1
8.13,69.4,77.2,0.0,6.2,79.9,4.0,2.0,3.0,3.0,3.0,3.0,3.0,5.8,10.0,5.852,3.0000000000000004,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1
7.0,63.9,63.4,1.0,2.8,58.1,5.0,1.0,4.0,3.0,3.0,3.0,4.0,6.9,8.0,5.7,3.2,1.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
7.69,72.1,65.3,0.0,1.2,68.3,6.0,2.0,5.0,1.0,4.0,5.0,7.0,8.4,2.0,6.876,5.4,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
8.06,63.8,70.5,1.0,5.6,74.9,3.0,3.0,2.0,1.0,4.0,1.0,2.0,9.0,7.0,5.523999999999999,1.2000000000000002,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0
8.12,72.5,81.3,0.0,2.5,62.8,6.0,2.0,4.0,3.0,5.0,2.0,2.0,7.5,5.0,6.648,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1
7.68,70.7,80.7,0.0,4.5,73.1,4.0,2.0,2.0,2.0,4.0,4.0,1.0,5.1,6.0,5.271999999999999,3.4000000000000004,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0
6.18,50.0,56.1,0.0,2.2,70.2,8.0,0.0,5.0,1.0,3.0,4.0,1.0,7.8,10.0,6.071999999999999,3.4000000000000004,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
8.9,75.4,79.1,0.0,3.1,70.9,4.0,3.0,2.0,4.0,4.0,3.0,2.0,7.5,1.0,6.06,2.8000000000000003,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1
7.87,72.4,62.4,1.0,4.8,76.4,7.0,2.0,4.0,3.0,3.0,3.0,1.0,4.9,4.0,6.748,2.6000000000000005,1.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1
8.25,79.2,71.3,0.0,2.1,70.5,2.0,2.0,1.0,1.0,4.0,1.0,0.0,7.9,10.0,4.7,0.8,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0
9.45,83.1,91.4,0.0,5.8,72.8,5.0,3.0,3.0,5.0,5.0,2.0,3.0,8.9,5.0,6.880000000000001,2.2,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1
8.73,78.5,60.9,0.0,10.0,98.1,4.0,4.0,2.0,4.0,4.0,2.0,1.0,8.2,3.0,6.292000000000001,1.8,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1
7.44,68.9,65.3,2.0,1.3,74.3,5.0,1.0,4.0,5.0,4.0,2.0,3.0,6.6,5.0,5.876,2.2,1.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1
8.28,73.7,75.2,1.0,5.3,77.4,8.0,0.0,5.0,4.0,4.0,4.0,4.0,6.2,2.0,6.911999999999999,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1
9.41,87.9,77.8,0.0,6.0,81.2,7.0,2.0,5.0,5.0,5.0,4.0,3.0,6.0,6.0,7.764,3.8000000000000003,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
8.41,74.6,75.0,1.0,2.5,60.6,4.0,4.0,3.0,4.0,4.0,3.0,3.0,9.0,6.0,6.564,3.0000000000000004,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
10.0,96.6,96.7,0.0,4.0,69.0,6.0,3.0,4.0,3.0,4.0,5.0,4.0,7.9,6.0,7.7,4.8,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
7.23,66.2,68.1,0.0,0.8,65.7,4.0,1.0,3.0,5.0,4.0,4.0,2.0,6.4,9.0,5.192,3.6,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1
